cid,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,prob,intensity,lat,lng,color_r,color_g,color_b,category,airplane,animal,apparel,arcade,armchair,ashcan,awning,bag,ball,bannister,bar,barrel,base,basket,bathtub,bed,bench,bicycle,blanket,blind,boat,book,bookcase,booth,bottle,box,bridge,buffet,building,bulletin,bus,cabinet,canopy,car,case,ceiling,chair,chandelier,chest,clock,coffee,column,computer,conveyer,counter,countertop,cradle,crt,curtain,cushion,desk,dirt,dishwasher,door,earth,escalator,fan,fence,field,fireplace,flag,floor,flower,food,fountain,glass,grandstand,grass,hill,hood,house,hovel,kitchen,lake,lamp,land,light,microwave,minibike,mirror,monitor,mountain,ottoman,oven,painting,palm,path,person,pier,pillow,plant,plate,plaything,pole,pool,poster,pot,radiator,railing,refrigerator,river,road,rock,rug,runway,sand,sconce,screen_door,screen_projection,sculpture,sea,seat,shelf,ship,shower,sidewalk,signboard,sink,sky,skyscraper,sofa,stage,stairs,stairway,step,stool,stove,streetlight,swimming,swivel,table,tank,television,tent,toilet,towel,tower,trade,traffic,tray,tree,truck,van,vase,wall,wardrobe,washer,water,waterfall,windowpane
58925-55436,0,0,0,2,1,0,2,2,0,0,2,1,0.0144006040103227,10,-23.665457819019565,-46.67779072783699,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003814697265625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,55.54695129394531,0.0,0.0026702880859375,0.0,0.0,33.09288024902344,0.0,0.0,0.0,0.0,0.0,0.0,0,0.049591064453125,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,15.034103393554688,0.0,0.0,11.63482666015625,0.0,0,0.0,0.07476806640625,0.0,0.0,0.0,0.0,0.0,0.002288818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1865386962890625,0.0,0.040435791015625,0.0,0.0,0.273895263671875,0.0,0.0,7.509613037109376,0.0,0.0,0.0,0.0,1.61285400390625,0.0,0.0,81.43310546875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1199951171875,0.3742218017578125,0.0,135.84518432617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705718994140625,0.0,0.0,0.0286102294921875,0.0,0,0.0,0.0,0.0,0.0,0.006103515625,0.0,0.0,24.9847412109375,0.0057220458984375,0.0904083251953125,0.0,5.9795379638671875,0.0,0.0,0.0,0.0,0.0
59000-124093,0,0,2,2,0,1,0,1,1,0,3,1,0.0171454526603113,11,-23.70914963651562,-46.65474781061376,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5196075439453125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,57.867431640625,0.0,0.0,0.0,0.0,1.025390625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,5.5492401123046875,0.0,0.0,10.951995849609375,1.1638641357421875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.060195922851562,0.006103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.231170654296875,0.0,0.0,0.0484466552734375,0.0,0.0,0.0,0.0,0.0,0.739288330078125,0.0,0.0,0.003814697265625,0.0,0.0,1.5621185302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.26106262207031,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.715744018554688,0.2941131591796875,0.0,158.44993591308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232696533203125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7556610107421875,0.00152587890625,0.0003814697265625,0.0,1.560211181640625,0.0,0.0,0.0,0.0,0.0
5911-5923,0,2,0,0,1,1,3,2,1,0,0,1,0.0165973994073252,11,-23.54400144341745,-46.574656236487485,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.00457763671875,0.030517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,145.63865661621094,0.0030517578125,0.0,0.0,0.0,4.0363311767578125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6260833740234375,0.0,0.0,0.0026702880859375,0.0,0.0,1.31988525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.21049499511719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.54425048828125,2.0366668701171875,0.0,60.56404113769531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7068634033203125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.399017333984375,0.0,0.0,29.37469482421875,0.942230224609375,7.381057739257812,0.0,0.104522705078125,0.0,0.0,0.0,0.0,0.0
5923-5924,1,1,3,1,2,2,0,0,0,0,0,0,0.015533369596762,10,-23.54485437697813,-46.57442829989607,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.0003814697265625,0.0,0.0,0.0,0.0,0.0,0.0347137451171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,78.13186645507812,0.005340576171875,65.3289794921875,0.0,0.0,49.75471496582031,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1312255859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72882080078125,0.0,0.0,1.5361785888671875,0.0,0.0,0.2773284912109375,0.0,0.006103515625,0.0,0.0,0.0,0.0,0.0,45.76225280761719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.853500366210938,0.917816162109375,0.0,81.81419372558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857208251953125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1007080078125,0.0,0.0,58.042144775390625,0.0,0.286102294921875,0.0,0.0003814697265625,0.0,0.0,0.0,0.0,0.00152587890625
59277-59263,1,1,0,0,2,1,1,2,0,0,0,4,0.0167367039131009,12,-23.699869668247707,-46.64652334944755,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.002288818359375,0.1064300537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034332275390625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0614166259765625,0.0,0,65.032958984375,0.0244140625,1.8848419189453125,0.0,0.0,12.218475341796875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0091552734375,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.05340576171875,0.05950927734375,0.0,0.0,11.85111999511719,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3345489501953125,0.0,0.0,0.020599365234375,0.0,0.0,0.0,0.020599365234375,0.0,1.0768890380859375,0.0,0.0,0.249481201171875,0.0,0.0,3.1085968017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.41249084472656,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.796417236328125,2.684783935546875,0.0,145.025634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5802154541015625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0171661376953125,0.0,1.06201171875,0.2849578857421875,0.0522613525390625,0.0,9.965133666992188,0.0,0.0,0.0,0.0,0.0
59741-59740,1,1,0,1,0,1,0,0,0,2,2,2,0.0178639706374702,10,-23.710990375000137,-46.61768149999912,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.6366729736328125,0.0,0.0,0.0003814697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,128.7517547607422,0.0,0.0,0.0,0.0,0.0759124755859375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.380706787109375,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1.917266845703125,23.342132568359375,0.0,0.0,0.457000732421875,0.0,0,0.0,2.066802978515625,0.0,0.0,0.0,0.0,0.0,0.0946044921875,0.0,0.0,7.0919036865234375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5741119384765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224517822265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423431396484375,0.0,0.0,64.7308349609375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47789001464844,0.0,0.0,104.18968200683594,0.0,0.0,0.0,0.2635955810546875,0.0,0.000762939453125,0.0,0.0,1.0746002197265625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.48065185546875,0.0,0.0,13.946914672851562,0.0,0.0,0.0,3.20587158203125,0.0,0.0,0.0,0.0,0.0751495361328125
59743-60047,2,0,1,0,0,1,1,2,1,3,0,1,0.0189362487411386,12,-23.71183220919806,-46.618035400389736,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.1773834228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,188.44680786132812,0.0,0.0,0.0,0.0,0.002288818359375,0.0,0.0,0.0,0.0,0.0,0.20904541015625,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,2.70538330078125,0.3131866455078125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003814697265625,0.0,0.0,0.9105682373046876,0.0,0.0,0.335693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.84890747070312,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8917236328125,0.0,0.0,80.89599609375,0.0,0.0,0.0,0.1567840576171875,0.0,0.0,0.0,0.0,0.1598358154296875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1461029052734375,0.0,0.0,3.23486328125,0.0,0.0,0.0,4.5650482177734375,0.0,0.0,0.0,0.0,0.0
5981-134810,1,0,1,2,1,0,3,1,1,4,1,0,0.0218882211957673,15,-23.552294092898784,-46.61894680002285,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637054443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1094818115234375,0,87.47062683105469,0.0,1.20849609375,0.0,0.0,9.670639038085938,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0517120361328125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5472869873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0110626220703125,0.0,0.0,0.0,0.34637451171875,0.0,0.0011444091796875,0.0,0.0,0.2239227294921875,0.0,0.0,3.275299072265625,0.0,0.0,0.002288818359375,0.0,0.0,0.0,0.0,148.58245849609375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.727523803710938,0.31890869140625,0.0,128.81317138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850677490234375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5229949951171875,0.0,0.0,1.9649505615234375,0.2040863037109375,0.0,0.0,0.0331878662109375,0.0,0.0,0.0,0.0,0.0
6037-7607,1,0,0,1,2,2,0,1,2,1,1,1,0.0223528750406903,12,-23.53770811614009,-46.64856671602409,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0011444091796875,0.0,0,115.2435302734375,0.0,0.0,0.0,0.0,0.5313873291015625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2010345458984375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4413604736328125,0.0,0.0,0.2941131591796875,0.0,0.0,0.0202178955078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.4954376220703,0.000762939453125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.740447998046875,0.2277374267578125,0.0,88.73634338378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1796722412109375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.01983642578125,0.9555816650390624,0.0,11.832046508789062,0.0,0.0,0.0,0.079345703125,0.0,0.0,0.0,0.0,0.0
6042-20830,2,2,1,2,0,2,0,1,1,0,2,1,0.0221814938395057,14,-23.53246342537434,-46.66356246214289,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.022125244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116729736328125,0.0,0,0.0,0.0,0.0457763671875,0.0141143798828125,0,164.80789184570312,0.0,0.0,0.0,0.0,5.5755615234375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0030517578125,0.0,0.0,2.6195526123046875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5336761474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00152587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0580291748046875,0.0,0.0,0.0652313232421875,0.0,0.0,1.186370849609375,0.0,0.0,0.0,0.0,0.4489898681640625,0.0,0.0,122.06459045410156,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.739456176757812,6.3747406005859375,0.0,59.954071044921875,0.0,0.0,0.0,0.0156402587890625,0.0,0.0,0.0,0.0,2.0450592041015625,0.0,0.0,0.0278472900390625,0.0,0,0.0,0.0,0.0,0.078582763671875,0.0,0.0,0.0,7.08465576171875,0.116729736328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6070-115630,0,2,1,0,2,2,0,0,1,2,2,1,0.020446602856391,13,-23.552746808356943,-46.61729547501545,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,50.0274658203125,0.0,0.0,0.0,0.0,21.036911010742188,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.045013427734375,0.0,0.0,0.276947021484375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576019287109375,0.0,0.0,1.5644073486328125,0.0,0.0,0.0,0.0,0.0560760498046875,0.0,0.0,146.2200164794922,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3493499755859375,0.016021728515625,0.0,142.4488067626953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522613525390625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.142486572265625,0.0354766845703125,1.679229736328125,0.0,13.991928100585938,0.0,0.0,0.0,0.0,0.0
60755-4285,1,5,7,1,4,2,0,0,2,2,4,3,0.0255385491332981,31,-23.73908454966568,-46.79236770002108,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.066375732421875,0.0,0.0614166259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235748291015625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,37.83302307128906,0.0,0.02288818359375,0.0,0.0,4.2011260986328125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,2.581787109375,0.0,0.0,0.3658294677734375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.914215087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178741455078125,0.0,0.0,7.5008392333984375,0.0,0.0,1.087188720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.54342651367188,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.041946411132812,0.12054443359375,0.0,137.84027099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152587890625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.066375732421875,0.0,31.869125366210938,0.0,0.0,0.0,6.13861083984375,0.0,0.0,0.376129150390625,0.0,0.0
61406-61410,1,1,0,0,0,1,2,2,0,1,0,2,0.0165845687291617,10,-23.60812193603939,-46.59715146159512,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,1.923370361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030517578125,0.0,0,0.0,0.0,0.0213623046875,0.0,0,73.70834350585938,1.537322998046875,0.0,0.0,0.0,10.235214233398438,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.6587982177734375,5.26275634765625,0.0,0.0,7.069015502929688,0.0,0,0.0,3.2054901123046875,0.0,0.0,0.0,0.0,0.0,0.22125244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4093170166015625,0.0,0.0,1.0784149169921875,0.0,0.0,1.5041351318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.61854553222656,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.900772094726562,0.2162933349609375,0.0,90.46363830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091552734375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.92518615722656,0.026702880859375,0.0026702880859375,0.0,21.831130981445312,0.0,0.0,0.0,0.0,1.168060302734375
6143-8991,2,1,1,1,2,2,0,2,4,3,0,1,0.0249410061216813,19,-23.553372633270627,-46.627525927154345,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4100799560546875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,45.44944763183594,0.0,5.10101318359375,0.0,0.0,6.807708740234375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.3406524658203125,0.0,0.0,29.550933837890625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7208099365234375,0.0,0.0,0.0,0.0,0.0,0.5168914794921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.8410186767578,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.856857299804688,0.0141143798828125,0.0,67.828369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205230712890625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.79673767089844,4.1748046875,0.0720977783203125,0.0,2.313232421875,0.0,0.0,0.0,0.0,0.0
61431-61419,0,2,1,2,2,0,0,0,1,2,0,1,0.0179721149248487,11,-23.607283985968543,-46.59535074649855,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0453948974609375,0.0,0,73.69041442871094,0.0,0.0,0.0,0.0,10.187530517578125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.513458251953125,0.0,0.0,18.583297729492188,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003814697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4230499267578125,0.0,0.0,0.2918243408203125,0.0,0.0,0.5596160888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.22195434570312,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.38134765625,2.6576995849609375,0.0,73.49853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02288818359375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.09765625,0.0,66.87812805175781,0.0,0.0,0.0,9.940719604492188,0.0,0.0,0.0,0.0,0.0
61508-61505,0,1,1,1,2,1,0,1,1,2,1,0,0.0225682471384356,11,-23.621443362935526,-46.585097632964576,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.37841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000762939453125,0.0,0,0.0,0.0,0.0,0.0,0,150.3124237060547,0.1804351806640625,0.0,0.0,0.0,26.94549560546875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.63629150390625,13.28582763671875,0.0,0.0,2.655792236328125,0.0,0,0.0,6.876373291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.156280517578125,0.0,0.0,0.0,0.0,0.0080108642578125,0.0,0.0,79.32052612304688,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.914321899414062,0.2719879150390625,0.0,100.19302368164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02899169921875,0.0,0.0,0.002288818359375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1041412353515625,0.0,0.0,0.0,0.728607177734375,0.0,0.0,0.0,0.0,0.0
61886-61887,2,0,1,3,2,2,0,0,0,2,1,0,0.018144412603045,13,-23.551048700004426,-46.64560389999675,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644683837890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04425048828125,0.0,0.0,18.613433837890625,0,147.59788513183594,0.0,28.657913208007812,0.000762939453125,0.0,0.8617401123046875,0.0,4.5562744140625,0.0,0.0,0.0,0.0,0,0.260162353515625,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.2887725830078125,1.7253875732421875,0.0,0.0,5.1204681396484375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385284423828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1209259033203125,0.0,0.0,0.0,0.0,0.0,4.055023193359375,0.0,0.0,0.09765625,0.0,0.0,3.37982177734375,0.0,0.0064849853515625,0.0,0.0,0.1659393310546875,0.0,0.0,99.65171813964844,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.734130859375,5.016326904296875,0.0,22.137451171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179290771484375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.02593994140625,0.0,0.0,4.6665191650390625,0.0,0.0,0.0,19.094085693359375,0.0,0.0,0.0,0.0,0.0
61906-61907,11,14,1,9,6,6,5,6,8,11,6,5,0.0294757343754854,88,-23.54285912500372,-46.64137038333346,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.234222412109375,1.6117095947265625,0.0030517578125,0.0,0.0,0.0,0.0,0.5039215087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,119.98863220214844,0.0,3.0529022216796875,0.0,0.0,0.5245208740234375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.9063720703125,0.0,0.0,0.0003814697265625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218963623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.3302307128906246,0.0,0.0,0.0,0.0,0.0,0.0,2.557373046875,0.0,2.5363922119140625,0.0,0.0,0.01678466796875,0.0,0.0,0.2452850341796875,0.0,0.0118255615234375,0.0,0.0,0.0,0.0,0.0,147.21527099609375,0.0518798828125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.53900146484375,0.2307891845703125,0.0,18.316650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402069091796875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1071929931640625,0.15106201171875,0.0,76.24893188476562,0.4608154296875,0.0,0.0,4.5337677001953125,0.0,0.0,0.0,0.0,0.0
